ticket_id,fine,violation_code,entity,car_make,issue_time,latitude,longitude,total_tickets,officer_badge,amount_paid,location,meter_id,meter_status,rate,date_issued
5568417635,30.0,29,3690117,FORD,08:01 PM,39.966046,-82.989424,0,19.0,0.0,400 BLOCK LONG ST E,ER516,Operational,  $.40,2018-04-18
5568158860,30.0,29,3630110,HOND,09:17 PM,39.971873,-83.002606,0,18.0,45.0,E/S HIGH ST N,NK610,Operational,  $.75,2018-02-03
5568328164,50.0,72,3685631,DODG,09:21 PM,39.971793,-83.002606,0,18.0,0.0,AF 475 HIGH ST N,NK610,Operational,  $.75,2018-03-29
5568159910,50.0,72,3676228,NISS,06:33 PM,39.971873,-83.002606,0,18.0,50.0,E/S HIGH ST N,NK610,Operational,  $.75,2018-02-04
5568406693,30.0,29,3020882,VOLV,09:15 PM,39.971793,-83.002606,0,17.0,0.0,400 BLOCK HIGH ST N,NK610,Operational,  $.75,2018-04-14
5568328186,50.0,72,3685632,DODG,09:24 PM,39.971926,-83.002816,0,18.0,0.0,E/S HIGH ST N,NK610,Operational,  $.75,2018-03-29
5568303561,30.0,29,3469783,TOYT,08:40 PM,39.972255,-83.002984,0,19.0,0.0,E/S HIGH ST N,NK610,Operational,  $.75,2018-03-23
5568302334,50.0,72,3612751,KIA,07:59 AM,39.959581,-82.994084,0,9.0,0.0,5TH ST S@TOWN ST E,SQ304,Operational,  $.40,2018-03-24
5568245575,50.0,72,3681574,TOYT,10:15 AM,39.95898,-82.993605,0,16.0,0.0,5TH ST S@TOWN ST E,SQ304,Operational,  $.40,2018-03-07
5568382576,55.0,14,3650629,JEEP,02:00 PM,39.965022,-83.002858,0,7.0,55.0,100 BLOCK FRONT ST N,NI161,Operational,  $.75,2018-04-11
5568278803,30.0,29,3684143,TOYT,02:14 PM,39.965196,-83.003219,0,16.0,30.0,FRONT ST N@LAFAYETTE ST,NI161,Operational,  $.75,2018-03-21
5568415163,30.0,29,3690221,JEEP,09:50 AM,39.965171,-83.002867,0,16.0,0.0,100 BLOCK FRONT ST N,NI161,Operational,  $.75,2018-04-19
5568411453,30.0,29,3689750,CHEV,08:29 PM,39.964663,-82.99824,0,20.0,30.0,100 BLOCK 3RD ST N,NM108,Operational,  $.75,2018-04-15
5568144451,50.0,72,3675574,CHRY,09:59 AM,39.952434,-82.998702,0,8.0,50.0,LIVINGSTON AVE E@PEARL ST S,B33,Operational,  $.75,2018-02-01
5568046812,50.0,72,3669104,BUIC,08:46 AM,39.95505,-82.992446,0,9.0,65.0,FIFTH ST S@MOUND ST E,SQ609,Operational,  $.40,2017-12-15
5568109506,30.0,29,3673029,HOND,02:59 PM,39.957193,-83.006939,0,16.0,0.0,WASHINGTON BLVD@RICH ST W,C218,Operational,  $.40,2018-01-17
5568207495,30.0,29,3559188,HOND,02:42 PM,39.963343,-82.990935,0,8.0,45.0,BROAD ST E@GRANT AVE N,EN504,Operational,  $.75,2018-02-23
5568112041,55.0,14,3673237,HOND,08:45 AM,39.963488,-82.990732,0,15.0,0.0,366 BROAD ST E,EN504,Operational,  $.75,2018-01-19
5568355033,30.0,29,3540635,GMC,11:46 AM,39.965467,-82.985141,0,2.0,30.0,61 JEFFERSON AVE,NZ91,Operational,  $.40,2018-04-05
5568343041,30.0,29,3686659,LINC,06:25 PM,39.969412,-82.992279,0,13.0,30.0,S/S MT VERNON AVE,EY405,Operational,  $.40,2018-04-03
5568344555,55.0,14,3160235,CHRY,04:04 AM,39.9625,-83.002876,0,16.0,0.0,100 BLOCK FRONT ST N,NI9,Operational,  $.75,2018-04-04
5568400894,55.0,14,3160235,CHRY,03:06 PM,39.962687,-83.002222,0,16.0,55.0,100 BLOCK FRONT ST N,NI9,Operational,  $.75,2018-04-18
5568269121,30.0,29,3683100,DODG,01:45 PM,39.969689,-82.992237,0,14.0,30.0,100BLK GRANT AVE N,NT531,Operational,  $.40,2018-03-15
5568255843,30.0,29,3679091,FORD,09:04 AM,39.970203,-82.992052,0,16.0,30.0,GRANT AVE N@GROVE ST,NT531,Operational,  $.40,2018-03-10
5568398621,30.0,29,3689295,FORD,12:44 PM,39.970205,-82.991999,0,16.0,0.0,3000 BLOCK GRANT AVE N,NT531,Operational,  $.40,2018-04-14
5568244116,30.0,29,3680155,CHEV,11:18 AM,39.969816,-82.992363,0,9.0,30.0,GRANT AVE N@GROVE ST,NT531,Operational,  $.40,2018-03-07
5568374246,30.0,29,3617168,HOND,07:12 PM,39.969896,-82.992363,2,13.0,0.0,300 BLOCK GRANT AVE N,NT531,Operational,  $.40,2018-04-11
5568186064,30.0,29,3676397,HOND,02:44 PM,39.959246,-82.995805,0,8.0,30.0,TOWN ST E@4TH ST S,EI166,Operational,  $.75,2018-02-15
5568391525,50.0,72,3588624,HYUN,01:37 PM,39.959341,-82.996023,0,15.0,0.0,100 BLOCK TOWN ST E,EI166,Operational,  $.75,2018-04-12
5568374681,30.0,29,3589571,FORD,01:26 PM,39.959325,-82.995863,0,15.0,30.0,100 BLOCK TOWN ST E,EI166,Operational,  $.75,2018-04-10
5568271604,50.0,72,3374971,HOND,08:45 AM,39.959292,-82.996171,0,16.0,50.0,TOWN ST E@4TH ST S,EI166,Operational,  $.75,2018-03-16
5568036286,30.0,29,3668729,HOND,10:14 AM,39.97015,-82.991271,0,9.0,30.0,MCCOY ST@GRANT AVE N,EZ510,Operational,  $.75,2017-12-13
5568242705,30.0,29,3681420,TOYT,03:18 PM,39.971367,-82.991287,0,15.0,30.0,MCCOY ST@GRANT AVE N,EZ510,Operational,  $.75,2018-03-06
5568374456,30.0,29,3687923,HOND,11:20 AM,39.970394,-82.991355,0,14.0,30.0,400 BLOCK MCCOY ST,EZ510,Operational,  $.75,2018-04-08
5568374445,25.0,20,3687923,HOND,11:16 AM,39.969859,-82.992405,0,14.0,25.0,400 BLOCK MCCOY ST,EZ510,Operational,  $.75,2018-04-08
5568316264,30.0,29,3685419,HOND,10:04 AM,39.971399,-82.991198,0,15.0,0.0,MCCOY ST@GRANT AVE N,EZ510,Operational,  $.75,2018-03-28
5568243560,30.0,29,3445146,NISS,11:50 AM,39.96491,-83.002984,0,2.0,45.0,FRONT ST N@LONG ST W,NI157,Operational,  $.75,2018-03-07
5568231306,30.0,29,3680995,NISS,04:50 PM,39.965351,-83.003026,0,19.0,30.0,W/S FRONT ST N,NI157,Operational,  $.75,2018-03-03
5568265982,30.0,29,3682897,HOND,02:51 PM,39.964723,-83.003193,0,12.0,30.0,200 BLK FRONT ST N,NI157,Operational,  $.75,2018-03-14
5568245586,30.0,29,3681577,HOND,10:24 AM,39.958884,-82.988125,0,16.0,30.0,400 BLOCK RICH ST E,EG542,Operational,  $.75,2018-03-07
5568190076,30.0,29,3254645,FORD,02:43 PM,39.959023,-82.988164,0,8.0,45.0,434 RICH ST E,EG542,Operational,  $.75,2018-02-16
5568133726,30.0,29,3431597,HOND,12:07 PM,39.958902,-82.988223,0,16.0,45.0,432 RICH ST E,EG542,Operational,  $.75,2018-01-27
5568264921,30.0,29,3684917,HOND,12:01 PM,39.955431,-83.004033,0,5.0,0.0,S/S MOUND ST W,WC215,Operational,  $.40,2018-03-25
5568022894,30.0,29,2371991,JEEP,04:50 PM,39.959183,-82.988164,0,13.0,30.0,N/S RICH ST E,EG556,Operational,  $.75,2017-12-03
5568246430,30.0,29,3254645,FORD,01:32 PM,39.95882,-82.987745,0,16.0,0.0,RICH ST E@WASHINGTON AVE S,EG556,Operational,  $.75,2018-03-07
5568187965,30.0,29,3374007,DODG,01:18 PM,39.959524,-82.98787,0,14.0,0.0,300BLK RICH ST E,EG556,Operational,  $.75,2018-02-18
5568127765,30.0,29,3674311,CHRY,10:26 AM,39.968292,-82.994282,0,15.0,30.0,MT VERNON AVE@NEILSTON ST,EY360,Operational,  $.40,2018-01-25
5568025134,30.0,29,3221082,TOYT,05:56 PM,39.961274,-82.997652,0,13.0,45.0,E/S 3RD ST S,SM60,Operational,  $.75,2017-12-06
5568078861,30.0,29,2784821,FORD,11:41 AM,39.963454,-83.002018,0,9.0,30.0,FRONT ST N@GAY ST W,NI21,Operational,  $.75,2017-12-29
5568259951,50.0,72,3682360,NISS,08:12 PM,39.962766,-83.002522,0,19.0,0.0,W/S FRONT ST N,NI21,Operational,  $.75,2018-03-10
5568259940,30.0,29,3682360,NISS,08:11 PM,39.962803,-83.00248,0,19.0,0.0,W/S FRONT ST N,NI21,Operational,  $.75,2018-03-10
5568331384,30.0,29,3561494,MERC,08:49 AM,39.965221,-83.002186,0,2.0,0.0,150 FRONT ST N,NI202,Operational,  $.75,2018-03-31
5568344076,55.0,14,3686564,JEEP,12:03 PM,39.964895,-83.002747,0,17.0,0.0,100' BLOCK FRONT ST N,NI202,Operational,  $.75,2018-04-03
5568083131,30.0,29,3636126,HOND,12:40 PM,39.964643,-83.003193,0,16.0,30.0,FRONT ST N@LONG ST W,NI202,Operational,  $.75,2018-01-03
5568329531,30.0,29,3685835,KIA,08:22 PM,39.964947,-83.002942,0,20.0,30.0,E/S FRONT ST N,NI202,Operational,  $.75,2018-03-30
5568360110,50.0,72,3685359,HYUN,02:07 PM,39.964718,-83.00311,0,14.0,50.0,100 BLOCK FRONT ST N,NI202,Operational,  $.75,2018-04-06
5568322424,30.0,29,3570778,LEXU,05:03 PM,39.961203,-82.996477,0,19.0,0.0,W/S 4TH ST S,SO51,Operational,  $.75,2018-03-28
5568155603,30.0,29,3356765,LEXU,11:28 AM,39.961999,-82.997107,0,9.0,30.0,4TH ST S@CAPITAL ST,SO51,Operational,  $.75,2018-02-03
5568225544,30.0,29,3353721,MERZ,11:44 AM,39.962101,-82.996813,0,2.0,45.0,50 4TH ST S,SO51,Operational,  $.75,2018-03-02
5568226001,30.0,29,3549100,CHEV,12:41 PM,39.960957,-82.995049,0,8.0,30.0,YOUNG ST S@STATE ST E,SP108,Operational,  $.75,2018-03-02
5568169990,30.0,29,3673957,NISS,02:52 PM,39.961132,-82.995301,0,14.0,45.0,200BLK YOUNG ST S,SP108,Operational,  $.75,2018-02-10
5568070822,50.0,72,3670324,FORD,10:58 AM,39.955341,-83.003865,0,8.0,85.0,WASHINGTON BLVD@TOWN ST W,C215,Operational,  $.40,2017-12-23
5568353272,50.0,72,3687465,NISS,06:02 PM,39.964763,-83.006899,0,13.0,50.0,300 BLOCK STATE ST W,C753,Operational,  $.40,2018-04-06
5568063192,30.0,29,3504493,TOYT,01:10 PM,39.965118,-83.001137,0,16.0,30.0,HIGH ST N@LONG ST E,NK206,Operational,  $.75,2017-12-20
5568180803,55.0,14,3677887,FORD,08:22 AM,39.965469,-83.001011,0,12.0,55.0,A/F163 HIGH ST N,NK206,Operational,  $.75,2018-02-15
5568264943,55.0,4,3684919,AUDI,12:08 PM,39.954567,-83.002942,0,5.0,55.0,N/S MOUND ST W,WC206,Operational,  $.40,2018-03-25
5568060392,30.0,29,3669750,ACUR,02:28 PM,39.954491,-83.004033,0,15.0,45.0,CIVIC CENTER DR@MOUND ST W,SE552,Operational,  $.75,2017-12-19
5568264954,50.0,72,3684920,HOND,12:13 PM,39.955314,-83.004075,0,5.0,50.0,E/S CIVIC CENTER DR,SE552,Operational,  $.75,2018-03-25
5568374213,30.0,29,3688456,HOND,06:56 PM,39.969752,-82.992614,0,13.0,30.0,300 BLOCK 6TH ST N,NS560,Operational,  $.40,2018-04-11
5568146540,30.0,29,3675383,MERZ,05:40 PM,39.969597,-82.992698,0,19.0,30.0,E/S 6TH ST N,NS560,Operational,  $.40,2018-01-31
5568019593,30.0,29,3154754,NISS,03:01 PM,39.959536,-82.987408,0,15.0,65.0,473 RICH ST E,EG573,Operational,  $.40,2017-12-02
5568097094,30.0,29,3672271,HOND,08:27 AM,39.960292,-82.987366,0,16.0,30.0,TOWN ST E@WASHINGTON AVE S,EI634,Operational,  $.75,2018-01-11
5568315166,30.0,29,3685846,MERZ,09:12 PM,39.965722,-82.99463,0,13.0,0.0,N/S LONG ST E,ER252,Operational, $1.13,2018-03-30
5568119925,30.0,29,3414497,HOND,02:12 PM,39.961853,-83.003277,0,8.0,30.0,MARCONI BLVD@BROAD ST W,NG13,Operational,  $.75,2018-01-20
5568292210,30.0,29,3684093,NISS,10:21 AM,39.962292,-83.002606,0,9.0,0.0,MARCONI BLVD@GAY ST W,NG13,Operational,  $.75,2018-03-21
5568183555,30.0,29,3087814,INFI,01:34 PM,39.962066,-83.003487,0,9.0,0.0,MARCONI BLVD@BROAD ST W,NG13,Operational,  $.75,2018-02-14
5568117722,30.0,29,3673957,NISS,01:50 PM,39.960743,-82.995469,0,2.0,45.0,172 STATE ST E,EK201,Operational,  $.75,2018-01-23
5568124000,30.0,29,3674568,FORD,05:20 PM,39.960748,-82.995553,0,13.0,30.0,S/S STATE ST E,EK201,Operational,  $.75,2018-01-26
5568263860,30.0,29,3521699,HYUN,12:12 PM,39.960743,-82.995469,0,8.0,30.0,STATE ST E@4TH ST S,EK201,Operational,  $.75,2018-03-14
5568423633,30.0,29,3690579,VOLK,01:14 PM,39.960778,-82.995567,0,15.0,0.0,100 BLOCK STATE ST E,EK201,Operational,  $.75,2018-04-20
5568277926,30.0,29,3683481,CHEV,10:59 AM,39.960832,-82.995596,0,15.0,30.0,AF 172 STATE ST E,EK201,Operational,  $.75,2018-03-17
5568388235,50.0,72,2860504,HOND,01:35 PM,39.960666,-82.99551,1,16.0,0.0,100 BLOCK STATE ST E,EK201,Operational,  $.75,2018-04-12
5568145346,30.0,29,3673957,NISS,11:12 AM,39.960748,-82.995553,0,12.0,45.0,100 BLK STATE ST E,EK201,Operational,  $.75,2018-02-01
5568170012,30.0,29,3015551,GMC,03:10 PM,39.960748,-82.995553,0,14.0,45.0,100BLK STATE ST E,EK201,Operational,  $.75,2018-02-10
5568129843,30.0,29,3469624,NISS,12:41 PM,39.960079,-82.998366,0,15.0,30.0,66 3RD ST S,SM74,Operational,  $.75,2018-01-25
5568268502,30.0,29,3656775,FORD,10:15 AM,39.960251,-82.997904,0,2.0,0.0,66 3RD ST S,SM74,Operational,  $.75,2018-03-15
5568145092,30.0,29,3469624,NISS,01:18 PM,39.960266,-82.998156,0,14.0,45.0,66 3RD ST S,SM74,Operational,  $.75,2018-02-01
5568187162,30.0,29,3445909,JEEP,11:18 AM,39.961269,-82.997568,1,2.0,0.0,66 3RD ST S,SM74,Operational,  $.75,2018-02-16
5568106570,30.0,29,3672982,HOND,11:30 AM,39.960818,-82.997551,0,16.0,30.0,66 3RD ST S,SM74,Operational,  $.75,2018-01-17
5568389720,50.0,72,3688481,HOND,08:44 PM,39.987866,-83.005712,0,20.0,0.0,1200 BLOCK HIGH ST N,K1015,Bagged - Paid,,2018-04-11
5568104002,50.0,72,3672621,MAZD,05:59 PM,39.987866,-83.005712,0,13.0,0.0,W/S HIGH ST N,K1015,Bagged - Paid,,2018-01-12
5568162054,30.0,29,3613829,KIA,11:44 AM,39.957787,-83.001813,0,16.0,45.0,219 FRONT ST S,SI329,Operational,  $.75,2018-02-07
5568006050,30.0,29,3666541,CHEV,01:10 PM,39.95744,-83.001598,0,8.0,45.0,FRONT ST S,SI329,Operational,  $.75,2017-11-29
5568177023,30.0,29,3638191,LAND,06:56 PM,39.9576,-83.001598,0,19.0,45.0,221 FRONT ST S,SI329,Operational,  $.75,2018-02-11
5568108725,30.0,29,3638191,LAND,06:46 PM,39.95768,-83.001598,0,13.0,30.0,W/S FRONT ST S,SI329,Operational,  $.75,2018-01-14
5568331281,30.0,29,3686611,LAND,12:10 PM,39.957491,-83.0016,0,15.0,0.0,219 FRONT ST S,SI329,Operational,  $.75,2018-04-03
5568113032,30.0,29,1062326,HOND,12:34 PM,39.95744,-83.001598,0,8.0,30.0,FRONT ST S@RICH ST W,SI329,Operational,  $.75,2018-01-19
5568040420,30.0,29,3613829,KIA,01:02 PM,39.95744,-83.001598,0,8.0,65.0,FRONT ST S@RICH ST W,SI329,Operational,  $.75,2017-12-12
5568206445,30.0,29,3638191,LAND,09:24 PM,39.95768,-83.001598,0,18.0,30.0,219 FRONT ST S,SI329,Operational,  $.75,2018-02-22
5568340661,50.0,72,3683112,HYUN,12:04 PM,39.9576,-83.001598,0,14.0,0.0,200 BLK FRONT ST S,SI329,Operational,  $.75,2018-04-04
5568173125,55.0,14,3677672,HOND,08:40 AM,39.96338,-82.990893,0,9.0,55.0,366 BROAD ST E,EN500,Operational,  $.75,2018-02-14
5568267275,30.0,29,3682888,TOYT,02:34 PM,39.960141,-82.988164,0,8.0,0.0,441 TOWN ST E,EI525,Operational,  $.75,2018-03-14
5568021354,30.0,29,3667432,TOYT,08:47 AM,39.960221,-82.988164,0,10.0,0.0,TOWN ST E@ WASHINGTON AVE S,EI525,Operational,  $.75,2017-12-03
5568021365,30.0,29,3667432,LEXU,08:49 AM,39.960141,-82.988164,0,10.0,30.0,441 TOWN ST E@WASHINGTON AVE S,EI525,Operational,  $.75,2017-12-03
5568420155,30.0,29,3690542,VOLK,10:35 AM,39.957426,-82.995427,0,14.0,0.0,100 BLOCK RICH ST E,EG112,Operational,  $.75,2018-04-20
5568256090,30.0,29,3682819,GMC,10:18 AM,39.99993,-83.004621,0,10.0,0.0,131 15TH AVE E@INDIANOLA AVE,UE353,Operational,  $.75,2018-03-14
5568082103,30.0,29,3671238,CHEV,09:22 AM,39.99992,-83.004453,0,7.0,65.0,AF134 15TH AVE E,UE353,Operational,  $.75,2018-01-03
5568174466,30.0,29,3677681,CHEV,09:38 AM,39.999953,-83.004327,0,10.0,30.0,131 15TH AVE E@INDIANOLA AVE,UE353,Operational,  $.75,2018-02-14
5568256101,30.0,29,3682819,GMC,10:19 AM,39.99993,-83.004621,0,10.0,30.0,131 15TH AVE E@INDIANOLA AVE,UE353,Operational,  $.75,2018-03-14
5568316463,30.0,29,3685238,NISS,09:58 AM,39.972289,-83.004201,0,12.0,30.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-03-28
5568265923,30.0,29,3682855,HOND,12:19 PM,39.972176,-83.004327,0,12.0,0.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-03-14
5568206670,30.0,29,3679261,HOND,06:02 PM,39.972323,-83.003445,0,18.0,45.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-02-23
5568185740,30.0,29,3306548,HOND,08:01 PM,39.971944,-83.003781,0,19.0,45.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-02-15
5568185751,50.0,72,3306548,HOND,08:03 PM,39.971944,-83.003781,0,19.0,65.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-02-15
5568345443,30.0,29,3686629,HYUN,02:01 PM,39.972292,-83.002942,0,2.0,45.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-04-03
5568075081,30.0,29,3668885,GMC,07:30 PM,39.971754,-83.003277,0,13.0,30.0,S/S SPRUCE ST,WBB67,Operational,  $.75,2018-01-10
5568325751,30.0,29,3685721,MERZ,12:03 PM,39.972493,-83.003613,0,8.0,30.0,SPRUCE ST@PARK ST,WBB67,Operational,  $.75,2018-03-30
5568431731,30.0,29,3690995,HOND,09:21 PM,39.972209,-83.004201,0,19.0,0.0,100 BLOCK SPRUCE ST,WBB67,Operational,  $.75,2018-04-21
5568151882,30.0,29,3383469,FORD,09:26 PM,39.972228,-83.003193,0,18.0,30.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-02-01
5568401771,30.0,29,3684739,FORD,09:05 PM,39.972209,-83.004201,0,17.0,0.0,100 BLOCK SPRUCE ST,WBB67,Operational,  $.75,2018-04-13
5568044421,30.0,29,3668997,VOLV,02:05 PM,39.972318,-83.003361,0,16.0,45.0,SPRUCE ST@PARK ST,WBB67,Operational,  $.75,2017-12-14
5568013584,30.0,29,3667006,MERC,02:39 PM,39.972129,-83.004201,0,2.0,45.0,SPRUCE ST@PARK ST,WBB67,Operational,  $.75,2017-12-01
5568336380,30.0,29,3686572,CHEV,08:12 AM,39.972129,-83.004201,0,2.0,30.0,59 SPRUCE ST,WBB67,Operational,  $.75,2018-04-03
5568423950,30.0,29,2900219,HOND,01:21 PM,39.972339,-83.004003,0,16.0,30.0,100 BLOCK SPRUCE ST,WBB67,Operational,  $.75,2018-04-20
5568255880,30.0,29,2693201,KIA,10:33 AM,39.96319,-83.004519,0,16.0,30.0,MARCONI BLVD@GAY ST W,NG27,Operational,  $.75,2018-03-10
5568202190,30.0,29,2693201,KIA,09:16 AM,39.962083,-83.00311,0,9.0,30.0,MARCONI BLVD@GAY ST W,NG27,Operational,  $.75,2018-02-22
5568414183,30.0,29,3531441,CHEV,09:19 AM,39.962183,-83.003445,0,8.0,30.0,MARCONI BLVD@BROAD ST W,NG27,Operational,  $.75,2018-04-18
5568420516,30.0,29,3435094,BUIC,02:49 PM,39.963851,-83.004621,0,8.0,0.0,MARCONI BLVD@BROAD ST W,NG27,Operational,  $.75,2018-04-19
5568116425,30.0,29,3668776,HOND,09:14 AM,39.961938,-83.003361,0,8.0,0.0,MARCONI BLVD@BROAD ST W,NG27,Operational,  $.75,2018-01-20
5568021155,30.0,29,3667590,AUDI,10:02 AM,39.959547,-82.992866,1,12.0,0.0,227 TOWN ST E,EI325,Operational,  $.75,2017-12-05
5568027330,30.0,29,3481278,FORD,03:17 PM,39.959542,-82.992782,0,2.0,0.0,TOWN ST E @14TH AVE E,EI325,Operational,  $.75,2017-12-06
5568113006,30.0,29,3471144,BMW,12:11 PM,39.959547,-82.992866,0,8.0,30.0,TOWN ST E @6TH ST S,EI325,Operational,  $.75,2018-01-19
5568213375,30.0,29,3579580,LINC,02:48 PM,39.959547,-82.992866,1,9.0,45.0,277 TOWN ST E,EI325,Operational,  $.75,2018-03-01
5568363326,30.0,29,3687610,FORD,09:45 AM,39.960437,-82.992405,0,8.0,30.0,TOWN ST E @6TH ST S,EI325,Operational,  $.75,2018-04-07
5568162721,30.0,29,3249534,VOLV,02:10 PM,39.986066,-83.044738,0,8.0,0.0,GRANDVIEW AVE@3RD AVE W,G23,Operational,  $.75,2018-02-07
5568394664,30.0,29,3326567,SUBA,09:30 PM,39.986231,-83.044821,0,13.0,30.0,1400 BLOCK GRANDVIEW AVE,G36,Operational,  $.75,2018-04-12
5568075302,30.0,29,3670454,JEEP,04:29 PM,39.986594,-83.044571,0,18.0,0.0,AF 1407 GRANDVIEW AVE,G36,Operational,  $.75,2017-12-24
5568169146,30.0,29,3590821,SUBA,07:50 AM,39.964668,-82.993034,0,2.0,30.0,294 GAY ST E,EP362,Operational,  $.40,2018-02-10
5568144366,30.0,29,3590821,SUBA,01:08 PM,39.964662,-82.99295,0,8.0,45.0,296 GAY ST E,EP362,Operational,  $.40,2018-01-31
5568247406,30.0,29,3590821,SUBA,08:18 AM,39.964742,-82.99295,0,8.0,30.0,294 GAY ST E,EP362,Operational,  $.40,2018-03-08
5568095274,30.0,29,3590821,NISS,10:22 AM,39.964668,-82.993034,0,12.0,30.0,294 GAY ST E,EP362,Operational,  $.40,2018-01-10
5568120091,30.0,29,3673916,TOYT,10:29 AM,39.966117,-83.010413,0,8.0,45.0,LONG ST W@NEIL AVE,WR239,Operational,  $.40,2018-01-23
5568095543,30.0,29,3596212,HOND,02:42 PM,39.966097,-83.010077,0,8.0,0.0,LONG ST W@NEIL AVE,WR255,Operational,  $.40,2018-01-10
5568218570,50.0,72,3680052,GMC,09:12 AM,39.965387,-83.012017,0,16.0,50.0,LONG ST W@COZZINS ST,WR255,Operational,  $.40,2018-02-28
5568244013,30.0,29,3239821,FORD,07:57 AM,39.965327,-82.99337,0,9.0,30.0,6TH ST N@GAY ST E,NS105,Operational,  $.40,2018-03-07
5568225964,50.0,72,3680636,SATU,10:32 AM,39.95983,-82.988962,0,8.0,0.0,TOWN ST E@GRANT AVE S,EI503,Operational,  $.75,2018-03-02
5568225953,30.0,29,3680636,SATU,10:31 AM,39.95983,-82.988962,0,8.0,0.0,TOWN ST E@GRANT AVE S,EI503,Operational,  $.75,2018-03-02
5568406391,30.0,29,3689898,KIA,01:08 PM,39.959777,-82.988752,0,8.0,0.0,400 BLOCK TOWN ST E,EI503,Operational,  $.75,2018-04-17
5568011705,30.0,29,3301896,CHEV,11:41 AM,39.965207,-82.997988,0,9.0,30.0,3RD ST N@LONG ST E,NM204,Bagged - Paid,  $.75,2017-12-01
5568200602,50.0,72,3658225,JEEP,01:12 PM,39.963067,-82.994294,0,8.0,50.0,SPRING ST E@CLEVELAND AVE,ET363,Operational,  $.40,2018-02-21
5568417005,30.0,29,3536417,HOND,09:39 PM,39.991892,-83.0063,0,17.0,0.0,1400 BLOCK HIGH ST N,K1712,No Head - Paid,,2018-04-18
5568147413,30.0,29,3675436,TOYT,09:26 PM,39.99225,-83.005628,0,18.0,30.0,1452 HIGH ST N,K1712,No Head - Paid,,2018-01-31
5568210726,30.0,29,3676571,JEEP,09:17 PM,39.992094,-83.006342,0,13.0,45.0,E/S HIGH ST N,K1712,No Head - Paid,,2018-02-23
5568421150,50.0,72,3690383,JEEP,07:35 PM,39.991812,-83.0063,0,17.0,0.0,1400 BLOCK HIGH ST N,K1712,No Head - Paid,,2018-04-19
5568184664,30.0,29,3649621,JEEP,08:33 AM,39.991853,-83.006971,0,7.0,0.0,1452 HIGH ST N,K1712,No Head - Paid,,2018-02-15
5568241401,30.0,29,3681715,HOND,05:46 PM,39.991807,-83.006216,0,18.0,30.0,1452 HIGH ST N,K1712,No Head - Paid,,2018-03-07
5568290891,30.0,29,3414497,HOND,01:46 PM,39.962197,-83.002354,0,9.0,30.0,MARCONI BLVD@BROAD ST W,NG5,Operational,  $.75,2018-03-20
5568076492,30.0,29,3621691,CHEV,01:19 PM,39.962777,-83.000717,0,9.0,30.0,MARCONI BLVD@BROAD ST W,NG5,Operational,  $.75,2017-12-27
5568180766,30.0,29,3677766,BMW,02:11 PM,39.960807,-82.995217,0,12.0,30.0,100BLK STATE ST E,EK208,Operational,  $.75,2018-02-14
5568403812,30.0,29,3689315,HOND,01:34 PM,39.960807,-82.995217,0,14.0,0.0,100 BLOCK STATE ST E,EK208,Operational,  $.75,2018-04-14
5568309194,30.0,29,3549100,CHEV,12:45 PM,39.960807,-82.995217,0,9.0,30.0,STATE ST E@4TH ST S,EK208,Operational,  $.75,2018-03-24
5568374600,30.0,29,3688159,TOYT,11:52 AM,39.960823,-82.995134,0,15.0,0.0,100 BLOCK STATE ST E,EK208,Operational,  $.75,2018-04-10
5568146551,30.0,29,3675385,CHEV,05:52 PM,39.969223,-82.993118,0,19.0,0.0,S/S MT VERNON AVE,EY361,Operational,  $.40,2018-01-31
5568237116,30.0,29,3334687,NISS,06:09 PM,39.96956,-82.99274,0,19.0,30.0,S/S MT VERNON AVE,EY361,Operational,  $.40,2018-03-03
5568250674,50.0,72,3420244,HOND,01:03 PM,39.969407,-82.992195,0,8.0,50.0,MT VERNON AVE@6TH ST N,EY361,Operational,  $.40,2018-03-08
5568069094,30.0,29,3670216,TOYT,10:48 AM,39.959108,-82.997484,0,9.0,30.0,TOWN ST E@3RD ST S,EI56,Operational,  $.75,2017-12-22
5568007516,30.0,29,3666546,HOND,01:29 PM,39.949047,-82.998828,0,16.0,0.0,SYCAMORE ST W,B318,Operational,  $.75,2017-11-29
5568214624,30.0,29,3672587,VOLV,03:49 PM,39.957087,-82.995091,0,19.0,0.0,N/S MAIN ST E,EE250,Operational,  $.75,2018-02-25
5568239231,50.0,72,3681188,VOLK,02:10 PM,39.956487,-82.996393,0,14.0,50.0,100BLK MAIN ST E,EE106,Operational,  $.75,2018-03-04
5568243862,30.0,29,3650218,SUBA,11:18 AM,39.956598,-82.996381,0,15.0,30.0,118 MAIN ST E,EE106,Operational,  $.75,2018-03-07
5568359340,30.0,29,3687473,HYUN,06:26 PM,39.956561,-82.996309,0,17.0,30.0,100 BLOCK MAIN ST E,EE106,Operational,  $.75,2018-04-06
